convert	1.7
converted	1.7778
convey	1.9167
convicted	2.1667
conviction	2.1
convictions	2.1
convinced	1.6667
convincing	2
cook	2.5
cooked	2.2667
cookie	1.4
cooking	2.4
cool	1.7273
cooled	1.5556
cooler	1.625
cooling	2.125
cooper	1.6364
cooperate	2.2
cooperation	2.3
cooperative	2.3333
cooperatives	2.2308
coordinated	2.1111
coordination	2
cop	2
cope	1.8889
copies	1.7692
copper	1.4
cops	2.3333
copy	2.1818
core	1.2727
corn	1.6429
corner	1.5
corners	1.5833
corp	1.6
corporate	1.9
corporation	1.2857
corporations	1.9167
corps	1.5556
correct	1.4444
correctly	1.5556
correlation	1.6923
correspondence	2
correspondent	2.0909
corresponding	2
corridor	1.3333
corruption	2.2308
cosmic	1.7
cost	1.5
costly	1.75
costs	1.6364
costume	1.9091
costumes	1.7778
cosy	1.6667
cottage	1.4
cotton	1.4167
couch	1.4
could	1.8182
could*ve	1.8333
couldn*t	1.9167
council	2
counsel	2.4
counselling	2.75
count	2
counted	1.9231
counter	1.4
counterparts	1.6
counties	1.6
counting	2.2
countless	1.8462
countries	1.6154
country	1.375
country*s	1.2857
counts	2
county	1.5
couple	1.75
coupled	1.7778
couples	1.5556
courage	2.2222
course	1.9167
courses	1.7273
court	1.5833
courts	1.7
cousin	1.7692
cover	1.2727
coverage	1.5
covered	1.6667
covering	2.0833
covers	2
