boot	1.6
boots	1.7143
border	1.4286
borders	1.6
bore	1
bored	1.25
boredom	1
born	2.4
borrowed	1.5556
borrows	1.5
boss	1.4444
boston	1.5714
both	1.625
bother	1
bothered	1
bothersome	1
bottle	1.75
bottles	1.3333
bottom	1.4444
bought	2.1429
boulder	1.3
boulevard	1.5
bounced	1.5714
bound	1.5
boundaries	1
boundary	1.375
bounds	1.1667
bow	1.6667
bowl	1.5
bowled	1.4286
bowling	1.8
box	1.2857
boxer	1.5
boxes	1.2857
boy	2.1818
boy*s	1.875
boyfriend	2.3333
boyfriends	2.1429
boys	2.0909
bra	2.1429
brace	1.3636
bracelet	2.375
bragging	1.1429
brags	1
brain	2.375
brains	2
branch	1.75
branches	1.75
brand	1.5833
brass	1.625
brave	2.7
bravest	2.5
bread	2
break	1
breakdance	2.1
breakdown	1
breakfast	2.5
breaking	1.1429
breaks	1.4
breast	2.4545
breath	2.2222
breather	1.875
breathing	2.4286
breaths	2.2222
breeches	1.3333
breed	1.25
breeze	2.3333
brick	1.5556
bride	2.375
bridge	1.8571
bridges	1.8571
brief	1.5714
briefly	1.6364
bright	2.375
brightness	2.3333
brilliant	2.8
bring	1.8
bringing	1.7778
brings	1.8
british	2.1
broad	1.2
broadcast	1.6667
broader	1.5
broadway	2
broke	1.125
bronze	2
brooding	1.2727
brother	1.9091
brother*s	1.6667
brothers	1.6
brought	1.3333
brown	1.6667
browsed	1.8571
bruises	1
brush	1.7143
brushed	1.5714
brutality	1
brutes	1
bubble	2.3
bubbles	2.125
bubbly	2.1818
buck	1.4286
buddy	2.4286
budged	1.5
budget	1.6667
buffalo	1.4286
buffer	1.6
bugged	1
build	2
builder	1.9
builders	2
building	1.8571
buildings	1.75
built	1.5714
bulk	1.3333
bull	1.3
bull*s-eye	1.625
bullet	1.3333
bulletin	1.5556
bullets	1
bummer	1
bunch	1.7778
bunches	1.5714
bundle	1.875
bungalow	1.8571
bunk	1.5
bunks	1.5
bunny	2.5833
bunny*s	2.625
burbled	1.4286
burden	1
bureau	1.2857
burial	1
buried	1.1429
burn	1
burned	1
burning	1
burns	1
burst	1.3636
bursting	1.7143
bus	1.7273
bush	1.625
bushes	1.4286
bushy	1.8333
busied	1.5
business	1.4286
businesses	1.5
businessmen	1.8889
busting	1.3333
busy	1.625
but	1.6
butt	1.5
butter	1.625
butterflies	2.4
butterfly	2.6
button	1.5714
buttons	1.875
buy	1.8571
buying	2.3636
buys	2.2
buzz	1.8889
by	1.5
byte	1.2857
cab	1.6
cabin	2
cabinet	1.75
cafe	2.1111
cafeteria	1.8889
cake	2.75
calcium	2
calculated	1.4286
calculation	1.4286
calculations	1.4545
calendar	1.625
calendars	1.5556
calf	1.8
call	2
called	2
calling	1.9
calls	2.1
calm	2
calmly	2.7778
calms	2.5
came	1.5
camera	1.75
camp	2.3
campaign	1.5455
campaigns	1.7273
camps	2.5
campus	1.6
can	1.5
can*t	1.1667
cancer	1.1429
candidate	1.4286
candidates	1.4286
candle	2.2857
candy	2.5
cane	1.625
cannot	1
canvas	1.5
canyon	1.3636
cap	1.5714
capabilities	1.5714
capability	2
capable	2.1818
capacity	1.5714
cape	1.7
capita	1.5
capital	1.7778
capitalism	1.4
capitol	1.6667
captain	1.8571
capture	1
captured	1
car	2.3333
carbon	1.6
card	2.2857
cardinal	1.3333
cards	2
care	2.4286
cared	2.6
career	2.6667
careers	2.7143
careful	2.125
carefully	2
caretaker	2.125
caring	2.3333
caroused	1.8333
carouses	1.75
carpet	1.5714
carriage	1.8
carried	1.7143
carriers	1.4286
carries	1.4286
carrot	1.9
carry	1.375
carrying	1.5556
carryover	1.4286
cars	2.2727
carting	1.4286
cartons	1.9091
carved	1.75
case	1.4286
cases	1.5833
cash	2.5
cashier	1.2857
cast	1.5
castle*s	2.1111
casual	2.4167
casually	2.25
cat	1.9
catastrophe	1.25
catch	1.875
catcher	1.6
categories	1.8
category	1.8571
catered	2
catholic	1.75
catholics	1.9091
cats	1.5
cattle	1.8889
catty	1.375
caught	1.4286
cause	1.9091
caused	1.7778
causes	1.75
causing	1.8889
caution	1.2222
cautious	1.25
cavalry	1.7143
cavity	1.4286
cease	1.5714
ceased	1.6364
ceiling	1.75
ceilings	1.6667
celebrated	2.7
celebration	2.7
cell	1.5556
cellar	1.7
cells	1.5
cellulose	1.4
cement	1.6667
cemetery	1.375
census	1.5
cent	2
centaurs	1.8
center	2.0909
centered	1.9091
centers	1.6667
centimeter	1.6
central	1.6667
cents	1.8333
centuries	1.5714
centurion	1.7143
century	1.7143
cereal	2.1429
ceremonies	2.3
ceremony	2.125
certain	2.1
certainly	1.75
certainty	1.7273
chain	1.7143
chained	1.4286
chains	1.5
chair	1.9091
chairman	2
chairs	1.8
challenge	1.6667
challenging	2
chamber	1.7
chambers	1.6667
champagne	2.25
champion	2
champions	1.8571
chance	2
chances	2
change	2.1429
changed	2
changes	2.2222
changing	2.2857
channel	1.8
channels	1.6667
chaos	1.2857
chapel	1.875
chapter	1.8571
chapters	1.875
character	1.8333
characteristic	2.0833
characteristics	2.25
characterized	1.8571
characters	2
charade	1.7143
charcoal	1.7143
charge	1.7143
charged	1.7
charges	1.5
charm	2.5556
charming	2.5714
chars	1.8182
chart	1.5714
charter	1.8182
chase	1.375
chased	1.2857
cheap	1.1818
cheaper	2
cheating	1.2857
check	1.75
checked	1.8889
checks	2
cheek	2.125
cheeks	2.1
cheerful	2.5
cheering	2.625
cheerleader	1.2
cheesecake	2.6
chemical	1.25
chemistry	1.7143
cherished	2.2857
chest	2.0909
chewing	1.6
chicken	1.8889
chickens	1.625
chief	1.8571
chiefly	1.7273
child	2.375
child*s	2.125
childish	1.5556
children	2.5556
children*s	2.375
chill	1.2857
chin	1.5714
chinese	1.8571
chip	1.7273
chlorine	1.375
choice	2.1111
choices	2.2
cholesterol	1.4
choose	2.2222
choosing	2
chores	1.4
