brave	1.4
bravest	1.2
bread	3
break	2.4
breakdance	3
breakdown	2
breakfast	3
breaking	2.2
breaks	2.4
breast	3
breath	2.2
breather	1.6
breathing	2.4
breaths	2.2
breeches	1.6
breed	2.4
breeze	2.2
brick	3
bride	3
bridge	3
bridges	3
brief	1
briefly	1.4
bright	3
brightness	2.4
brilliant	2
bring	2
bringing	1.6
brings	1.6
british	2.2
broad	1.8
broadcast	2
broader	1.4
broadway	3
broke	2.6
bronze	2.8
brooding	1.2
brother	3
brother*s	2.2
brothers	2.6
brought	1.8
brown	3
browsed	2.2
bruises	3
brush	3
brushed	2.4
brutality	2
brutes	1.8
bubble	2.8
bubbles	2.6
bubbly	2.6
buck	2.2
buddy	2.4
budged	1.6
budget	1.2
buffalo	3
buffer	1.6
bugged	1.8
build	3
builder	2.8
builders	2.8
building	3
buildings	3
built	2
bulk	2.2
bull	3
bull*s-eye	2.2
bullet	2.8
bulletin	2.8
bullets	2.4
bummer	1.2
bunch	2
bunches	2
bundle	2.4
bungalow	2.8
bunk	2
bunks	2
bunny	3
bunny*s	2.6
burbled	1.2
burden	1.6
bureau	3
burial	2.8
buried	2.6
burn	2.8
burned	2.6
burning	2.8
burns	2.6
burst	1.8
bursting	2
bus	3
bush	3
bushes	2.6
bushy	2.6
busied	1.2
business	2.8
businesses	2.4
businessmen	2.6
busting	2
busy	2.4
but	1
butt	2.8
butter	3
butterflies	3
butterfly	3
button	3
buttons	3
buy	1.8
buying	2
buys	1.8
buzz	1.6
by	1
byte	2.4
cab	3
cabin	3
cabinet	3
cafe	3
cafeteria	3
cake	3
calcium	2
calculated	2
calculation	1.4
calculations	1.6
calendar	3
calendars	3
calf	3
call	2.2
called	2
calling	2
calls	2.2
calm	2
calmly	1.4
calms	1.6
came	1.8
camera	3
camp	3
campaign	2.4
campaigns	2.4
camps	3
campus	2.8
can	1.8
can*t	1.2
cancer	1.8
candidate	2.6
candidates	2.4
candle	3
candy	3
cane	3
cannot	1
canvas	2.4
canyon	3
cap	2.6
capabilities	1.2
capability	1.2
capable	1.2
capacity	1.4
cape	3
capita	1
capital	1.8
capitalism	1
capitol	1
captain	3
capture	2.2
captured	2.6
car	3
carbon	2.2
card	2.6
cardinal	3
cards	3
care	1.4
cared	1.4
career	2
careers	1.6
careful	1.2
carefully	1.2
caretaker	3
caring	1.6
caroused	1.4
carouses	1.2
carpet	3
carriage	3
carried	2.2
carriers	2.2
carries	2.2
carrot	3
carry	2.4
carrying	2.2
carryover	2
cars	3
carting	1.8
cartons	3
carved	2.4
case	3
cases	2.8
cash	3
cashier	3
cast	2.4
castle*s	3
casual	2.4
casually	1.4
cat	3
catastrophe	2.6
catch	2.8
catcher	2.6
categories	1.6
category	1.2
catered	1.8
catholic	1.4
catholics	1.4
cats	3
cattle	3
catty	1.4
caught	1.6
cause	1
caused	1
causes	1
causing	1
caution	2.4
cautious	1.6
cavalry	2
cavity	2.6
cease	1.6
ceased	1.4
ceiling	2.8
ceilings	2.4
celebrated	1.6
celebration	2.4
cell	2.6
cellar	2.8
cells	2.6
cellulose	1.6
cement	3
cemetery	3
census	1.6
cent	3
centaurs	2
center	2.6
centered	1.8
centers	1.8
centimeter	2.8
central	1.4
cents	2.4
centuries	1
centurion	1.6
century	1.2
cereal	3
ceremonies	2.4
ceremony	2.4
certain	1
certainly	1
certainty	1
chain	3
chained	2.8
chains	2.8
chair	3
chairman	2.2
chairs	3
challenge	1.2
challenging	1.2
chamber	2.4
chambers	2.2
champagne	3
champion	2
champions	2
chance	1
chances	1
change	1.6
changed	1.6
changes	1.2
changing	1.2
channel	2
channels	1.6
chaos	2.2
chapel	3
chapter	2.4
chapters	2.2
character	1.8
characteristic	1.2
characteristics	1.2
characterized	1.2
characters	1.8
charade	1.4
charcoal	3
charge	1.4
charged	1.6
charges	1.6
charm	2
charming	1.6
chars	1.4
chart	2.8
charter	2
chase	2.2
chased	1.6
cheap	1.4
cheaper	1.4
cheating	1.4
check	1.8
checked	1.4
checks	2
cheek	3
cheeks	3
cheerful	2.6
cheering	2.2
cheerleader	3
cheesecake	2.8
chemical	2
chemistry	1.2
cherished	1.4
chest	3
chewing	3
chicken	3
chickens	3
chief	2.6
chiefly	1.2
child	3
child*s	1.8
childish	1.6
children	3
children*s	1.4
chill	1.4
chin	3
chinese	2.8
chip	2.6
chlorine	2.2
choice	1
choices	1
cholesterol	1.8
choose	1
choosing	1.2
chores	2.4
chorus	2.2
chose	1
chosen	1
christ	2.4
christ*s	1.8
christian	1.4
christianity	1.6
christians	1.6
christmas	3
chronic	1.2
chrysalis	1.8
chuck	1.8
church	3
churches	3
cigar	3
cigarette	3
cigarettes	3
circle	2.8
circles	2.8
circuit	2
circular	1.8
circulation	1.4
circumstance	1
circumstances	1
cited	1
cites	1
cities	2
citizen	2.2
citizens	2.2
city	2.6
city*s	1.8
civic	1.2
civil	1
civilian	1.8
civilization	1.4
civilized	1.4
claim	1
claimed	1
claiming	1
claims	1.2
clanging	1
clank	2
clanks	2
clap	2.6
clarify	1
clarity	1.2
clark	1.2
class	2.4
classes	2
classic	2
classical	2
classification	1
classified	1.6
classroom	2.6
clattering	1.2
clay	2.6
clean	2.4
cleaned	1.6
cleaning	2.4
cleans	1.4
clear	2
cleared	1.6
clearer	1.2
clearing	2.2
clearly	1
cleaver	2.2
clergy	2
clergyman	2.6
clerk	2.6
clever	1.2
client	2.2
clients	2
cliff	2.8
climate	1.2
climax	1.6
climb	2.6
climbed	1.6
climber	2.2
climbing	2.4
clincher	1
clinical	1.4
cloakroom	2.4
clock	3
clone	2.4
cloned	1.4
clones	1.8
close	1.6
closed	2.4
closely	1.6
closeness	1.4
closer	1.4
closet	3
closeted	1.2
closing	2.2
cloth	3
clothes	3
clothing	3
cloud	3
clouds	3
club	2.6
clubs	2.6
clue	1.6
clues	1.2
clumped	2.4
clung	1.4
cluster	2
cluttering	1.4
coach	2.6
coached	1.2
coal	2.8
coalition	1.2
coarse	2
coast	2.6
coaster	2.8
coat	3
coating	1
coatings	1
coats	2.8
coattail	2
cockpit	2.8
cocktail	2.8
code	1.4
codes	1.4
coexistence	1.2
coffee	2.8
coffins	2.8
cohesive	1.4
cohorts	1.2
coin	2.8
coincide	1
coincidence	1
cold	1.6
collaboration	1.2
collapsed	2
collar	2.6
collars	2.6
colleagues	2.2
collect	1.4
collected	1.4
collecting	1.8
collection	1.8
collective	1.4
college	2.8
colleges	2.8
colonel	2.2
colony	2.4
color	2
colored	2.2
colorful	2.8
colors	2.4
colour	2
coloured	2.4
colours	2.4
colt	2.8
column	2
columns	2.4
combat	2.4
combination	1.4
combinations	1
combine	2
combined	1.8
combing	3
combining	1.6
come	1.4
comedy	2.4
comes	1
comfort	2.4
comfortable	2
comfortably	1.2
comforted	2.4
coming	1
command	2.2
commanded	1.8
commander	2.4
commanding	1.6
commands	1.6
comment	1.4
commented	1.4
comments	1.4
commerce	1
commercial	2.6
commercially	1.2
commercials	2.6
commission	1.6
commissioner	2
commissioners	1.6
commissions	1
commit	1.4
commitment	1.6
commitments	1.4
committed	1.6
committee	2
committees	1.8
commodities	1.8
common	1.4
commonly	1
commonplace	1.6
communicate	2.2
communication	2
communications	1.4
communion	2.6
communism	2
communist	2
communists	2
communities	2.6
community	2.4
commuter	1.4
compact	2.2
companies	2.4
companion	2.8
company	2.6
company*s	1.6
comparable	1.2
comparative	1
comparatively	1
compare	1.6
compared	1.4
comparison	1.2
compartment	2.4
compass	2.8
compatible	1.4
compelled	1.2
compensation	1.6
compete	2.4
competence	1.6
competent	1.4
competes	1.4
competing	2
competition	3
competitive	1.6
competitors	2.6
compilation	1
compiled	1.4
complain	2.2
complained	1.6
complaint	1.6
complement	1.4
complete	1.6
completed	1.6
completely	1.4
completing	1.4
completion	1.4
complex	1.4
complexity	1
complicated	1.6
component	1.2
components	1.2
composed	1.2
composer	2
composers	1.6
composite	1
composition	1.6
compositions	1.6
compound	1.4
compounded	1
compounds	1
comprehensive	1.2
comprise	1.2
compromise	1.4
compulsive	1.4
computed	1
computer	3
computing	1.2
comrades	1.8
conceded	1.6
conceited	1.8
conceivable	1.4
conceivably	1
conceive	2.6
conceived	2.4
concentrate	2.4
concentrated	1.2
concentration	1.6
concept	1
conception	1.2
concepts	1
concern	2.2
concerned	2.2
concerning	1.2
concerns	1
concert	2.4
concerto	1.4
concerts	2
conclude	1.6
concluded	1.2
conclusion	1.6
conclusions	1.4
conclusive	1
concord	1.8
concrete	2.4
condemned	1.6
condition	1
conditioned	1.6
conditioner	2.6
conditioning	2.2
conditions	1.4
conduct	1
conducted	1.6
conducting	1.4
conductor	2.8
cone	3
confederate	1.4
conference	2.8
conferences	1.8
confess	2
confession	2.2
confidence	1.8
confident	2
confined	1.8
confirm	1.4
confirmed	1.4
conflict	1.8
conform	1.4
conformity	1.4
confront	1.8
confrontation	2
confronted	1.4
confronting	1.4
confused	2.2
confuses	1
confusing	1.4
confusion	1.8
congratulations	2
congregational	1.2
congregations	1.6
congress	2.2
congressional	1
congressman	2.4
congressmen	2.2
conjunction	1
connected	1.6
connecticut	1.6
connection	1.6
connections	1.4
conscience	1.6
conscientious	1
conscious	1.2
consciously	1
consciousness	1.4
consecutive	1.4
consent	1.4
consequence	1.4
consequences	1.2
consequently	1
conservation	1.2
conservatism	1
conservative	1.8
consider	1.6
considerable	1
considerably	1.2
consideration	1.4
considerations	1
considered	1.4
considering	1.6
considers	1
consist	1.4
consisted	1
consistency	1.8
consistent	1.8
consistently	1.4
consisting	1.2
consists	1
console	1.4
consorts	1
conspiracy	2.2
constant	1.6
constantly	1.6
constituents	1.2
constitute	1.2
constituted	1.2
constitutes	1.2
constitution	2.2
constitutional	1.8
construct	2.4
constructed	1.8
construction	2.4
constructive	1.2
consult	1.8
consultant	2.2
consultation	1.4
consulted	1
consulting	1.2
consumed	1.8
consumer	2.2
consumption	1.2
contact	1.8
contacts	2
contain	1.8
contained	1.4
container	3
containing	1.6
contains	1
contemporary	1.4
contempt	1
contended	1
content	1.2
contents	1.4
contest	2
context	1.6
continent	2.2
continental	1.4
continually	1.2
continuation	1.6
continue	1.4
continued	1
continues	1.2
continuing	1.2
continuity	1.2
continuous	1.4
continuously	1.2
contours	1.8
contract	2.4
contraction	1.8
contracts	2
contradiction	1.4
